time stamp,Node_ID,Temp,Moist
2022-03-28 01:04,7,23.94,46.53
2022-03-28 01:09,4,24.29,66.53
2022-03-28 01:09,10,24.29,53.88
2022-03-28 01:10,3,24.29,49.39
2022-03-28 01:12,12,24.29,42.45
2022-03-28 01:14,5,23.59,46.94
2022-03-28 01:15,9,24.29,49.39
2022-03-28 01:20,6,23.94,47.76
2022-03-28 01:23,1,23.59,62.45
2022-03-28 01:23,8,24.29,48.57
2022-03-28 01:24,7,23.94,46.53
2022-03-28 01:29,4,24.29,66.53
2022-03-28 01:29,10,24.29,53.88
2022-03-28 01:30,3,23.94,49.39
2022-03-28 01:32,12,24.29,42.45
2022-03-28 01:34,5,23.59,46.94
2022-03-28 01:35,9,24.29,49.39
2022-03-28 01:40,6,23.94,47.76
2022-03-28 01:43,1,23.59,62.45
2022-03-28 01:44,7,23.94,46.53
2022-03-28 01:49,3,23.94,48.98
2022-03-28 01:49,4,24.29,66.53
2022-03-28 01:49,10,23.94,53.47
2022-03-28 01:52,12,24.29,42.45
2022-03-28 01:54,5,23.24,46.94
2022-03-28 01:55,9,24.29,49.39
2022-03-28 02:03,1,23.59,62.45
2022-03-28 02:03,8,23.94,48.57
2022-03-28 02:04,7,23.94,46.53
2022-03-28 02:08,4,23.94,66.53
2022-03-28 02:09,3,23.94,49.39
2022-03-28 02:09,10,23.94,53.47
2022-03-28 02:11,12,23.94,42.45
2022-03-28 02:14,5,23.24,46.94
2022-03-28 02:15,9,23.94,49.39
2022-03-28 02:20,6,23.59,47.76
2022-03-28 02:23,1,23.24,62.45
2022-03-28 02:23,8,23.94,48.57
2022-03-28 02:24,7,23.59,46.94
2022-03-28 02:28,4,23.94,66.53
2022-03-28 02:29,3,23.94,49.39
2022-03-28 02:29,10,23.94,53.47
2022-03-28 02:31,12,23.94,42.45
2022-03-28 02:34,5,23.24,46.94
2022-03-28 02:35,9,23.94,49.39
2022-03-28 02:40,6,23.59,47.76
2022-03-28 02:42,8,23.94,48.57
2022-03-28 02:43,1,23.24,62.04
2022-03-28 02:44,7,23.59,46.94
2022-03-28 02:48,4,23.94,66.53
2022-03-28 02:49,3,23.94,49.39
2022-03-28 02:49,10,23.94,53.47
2022-03-28 02:51,12,23.94,42.45
2022-03-28 02:54,5,23.24,46.94
2022-03-28 02:54,9,23.94,48.98
2022-03-28 03:00,6,23.59,48.16
2022-03-28 03:02,8,23.94,48.57
2022-03-28 03:03,1,23.24,62.45
2022-03-28 03:04,7,23.59,46.94
2022-03-28 03:08,4,23.94,66.12
2022-03-28 03:09,3,23.94,49.39
2022-03-28 03:11,12,23.94,42.45
2022-03-28 03:14,5,23.24,46.94
2022-03-28 03:14,9,23.94,49.39
2022-03-28 03:19,6,23.59,47.76
2022-03-28 03:22,8,23.59,48.57
2022-03-28 03:23,1,23.24,62.45
2022-03-28 03:24,7,23.59,46.94
2022-03-28 03:28,4,23.94,66.12
2022-03-28 03:29,3,23.59,49.39
2022-03-28 03:31,12,23.59,42.45
2022-03-28 03:33,5,22.9,46.94
2022-03-28 03:34,9,23.59,49.39
2022-03-28 03:39,6,23.59,47.76
2022-03-28 03:42,8,23.59,48.57
2022-03-28 03:43,1,23.24,62.04
2022-03-28 03:44,7,23.59,46.94
2022-03-28 03:48,4,23.59,66.53
2022-03-28 03:48,10,23.59,53.47
2022-03-28 03:49,3,23.59,48.98
2022-03-28 03:51,12,23.59,42.45
2022-03-28 03:53,5,22.9,46.94
2022-03-28 03:54,9,23.59,49.39
2022-03-28 03:59,6,23.24,47.76
2022-03-28 04:02,8,23.59,48.57
2022-03-28 04:03,1,23.24,62.04
2022-03-28 04:03,7,23.59,46.94
2022-03-28 04:08,4,23.59,66.53
2022-03-28 04:08,10,23.59,53.47
2022-03-28 04:09,3,23.59,49.39
2022-03-28 04:11,12,23.59,42.45
2022-03-28 04:13,5,22.9,46.94
2022-03-28 04:14,9,23.59,49.39
2022-03-28 04:19,6,23.24,48.16
2022-03-28 04:22,1,23.24,62.04
2022-03-28 04:23,7,23.59,46.94
2022-03-28 04:28,4,23.59,66.12
2022-03-28 04:29,3,23.59,49.39
2022-03-28 04:31,12,23.59,42.45
2022-03-28 04:33,5,22.9,47.35
2022-03-28 04:34,9,23.59,48.98
2022-03-28 04:39,6,23.24,48.16
2022-03-28 04:42,1,23.24,62.04
2022-03-28 04:42,8,23.24,48.57
2022-03-28 04:43,7,23.24,46.94
2022-03-28 04:48,4,23.59,66.12
2022-03-28 04:48,10,23.24,53.47
2022-03-28 04:49,3,23.59,49.39
2022-03-28 04:51,12,23.24,42.45
2022-03-28 04:53,5,22.9,46.94
2022-03-28 04:54,9,23.59,48.98
2022-03-28 04:59,6,23.24,47.76
2022-03-28 05:02,1,22.9,62.45
2022-03-28 05:02,8,23.24,48.57
2022-03-28 05:03,7,23.24,46.94
2022-03-28 05:08,4,23.59,66.53
2022-03-28 05:08,10,23.24,53.47
2022-03-28 05:09,3,23.24,48.98
2022-03-28 05:11,12,23.24,42.45
2022-03-28 05:13,5,22.9,47.35
2022-03-28 05:14,9,23.24,48.98
2022-03-28 05:19,6,23.24,47.76
2022-03-28 05:22,1,22.9,62.04
2022-03-28 05:22,8,23.24,48.57
2022-03-28 05:23,7,23.24,46.94
2022-03-28 05:28,3,23.24,49.39
2022-03-28 05:28,4,23.24,66.12
2022-03-28 05:28,10,23.24,53.47
2022-03-28 05:30,12,23.24,42.45
2022-03-28 05:33,5,22.55,47.35
2022-03-28 05:34,9,23.24,48.98
2022-03-28 05:39,6,23.24,47.76
2022-03-28 05:42,1,22.9,62.04
2022-03-28 05:42,8,23.24,48.57
2022-03-28 05:43,7,23.24,46.94
2022-03-28 05:47,4,23.24,66.53
2022-03-28 05:48,3,23.24,49.39
2022-03-28 05:48,10,22.9,53.47
2022-03-28 05:50,12,23.24,42.45
2022-03-28 05:53,5,22.55,46.94
2022-03-28 05:54,9,23.24,48.98
2022-03-28 05:59,6,22.9,48.16
2022-03-28 06:02,1,22.9,62.04
2022-03-28 06:02,8,23.24,48.57
2022-03-28 06:03,7,23.24,46.94
2022-03-28 06:07,4,23.24,66.53
2022-03-28 06:08,3,23.24,49.39
2022-03-28 06:08,10,22.9,53.47
2022-03-28 06:10,12,23.24,42.45
2022-03-28 06:13,5,22.55,46.53
2022-03-28 06:13,9,23.24,48.98
2022-03-28 06:19,6,22.9,48.16
2022-03-28 06:21,8,22.9,48.57
2022-03-28 06:22,1,22.9,62.04
2022-03-28 06:23,7,23.24,46.94
2022-03-28 06:27,4,23.24,65.71
2022-03-28 06:28,3,23.24,49.39
2022-03-28 06:28,10,22.9,53.47
2022-03-28 06:30,12,22.9,42.45
2022-03-28 06:33,5,22.55,55.51
2022-03-28 06:33,9,23.24,48.98
2022-03-28 06:39,6,22.9,48.16
2022-03-28 06:42,1,22.9,62.04
2022-03-28 06:43,7,22.9,46.94
2022-03-28 06:47,4,23.24,65.71
2022-03-28 06:48,3,23.24,48.98
2022-03-28 06:48,10,22.9,53.47
2022-03-28 06:50,12,22.9,42.45
2022-03-28 06:52,5,22.55,55.92
2022-03-28 06:53,9,22.9,48.98
2022-03-28 06:59,6,22.9,48.16
2022-03-28 07:01,1,22.9,62.04
2022-03-28 07:01,8,22.9,48.57
2022-03-28 07:03,7,22.9,46.94
2022-03-28 07:07,4,23.24,65.71
2022-03-28 07:07,10,22.9,53.47
2022-03-28 07:08,3,22.9,48.98
2022-03-28 07:10,12,22.9,42.45
2022-03-28 07:12,5,22.55,55.51
2022-03-28 07:13,9,22.9,48.98
2022-03-28 07:18,6,22.9,48.16
2022-03-28 07:21,1,22.55,62.04
2022-03-28 07:21,8,22.9,48.57
2022-03-28 07:22,7,22.9,46.94
2022-03-28 07:27,4,22.9,66.12
2022-03-28 07:27,10,22.55,53.47
2022-03-28 07:28,3,22.9,49.39
2022-03-28 07:30,12,22.9,42.45
2022-03-28 07:32,5,22.55,55.92
2022-03-28 07:33,9,22.9,48.98
2022-03-28 07:38,6,22.9,48.16
2022-03-28 07:41,1,22.55,62.04
2022-03-28 07:41,8,22.9,48.57
2022-03-28 07:42,7,22.9,46.94
2022-03-28 07:47,4,22.9,65.71
2022-03-28 07:47,10,22.55,53.47
2022-03-28 07:50,12,22.9,42.45
2022-03-28 07:52,5,22.2,55.51
2022-03-28 07:53,9,22.9,48.98
2022-03-28 07:58,6,22.55,48.16
2022-03-28 08:01,1,22.55,62.04
2022-03-28 08:02,7,22.9,46.94
2022-03-28 08:07,4,22.9,65.71
2022-03-28 08:07,10,22.55,53.47
2022-03-28 08:08,3,22.9,49.39
2022-03-28 08:10,12,22.55,42.45
2022-03-28 08:13,9,22.9,48.98
2022-03-28 08:18,6,22.55,48.16
2022-03-28 08:21,1,22.55,62.04
2022-03-28 08:21,8,22.55,48.16
2022-03-28 08:22,7,22.9,46.94
2022-03-28 08:27,4,22.9,65.71
2022-03-28 08:27,10,22.55,53.06
2022-03-28 08:28,3,22.9,49.39
2022-03-28 08:30,12,22.55,42.45
2022-03-28 08:32,5,22.2,55.51
2022-03-28 08:33,9,22.55,48.98
2022-03-28 08:38,6,22.55,48.16
2022-03-28 08:41,1,22.55,62.04
2022-03-28 08:41,8,22.55,48.57
2022-03-28 08:42,7,22.9,47.35
2022-03-28 08:47,4,22.9,66.12
2022-03-28 08:47,10,22.2,53.47
2022-03-28 08:48,3,22.55,49.39
2022-03-28 08:50,12,22.55,42.45
2022-03-28 08:52,5,22.2,55.1
2022-03-28 08:53,9,22.55,48.98
2022-03-28 08:58,6,22.55,48.16
2022-03-28 09:01,1,22.55,62.04
2022-03-28 09:01,8,22.55,48.57
2022-03-28 09:02,7,22.55,46.94
2022-03-28 09:07,3,22.55,48.98
2022-03-28 09:07,4,22.55,65.71
2022-03-28 09:07,10,22.2,53.47
2022-03-28 09:09,12,22.55,42.45
2022-03-28 09:12,5,22.2,55.1
2022-03-28 09:12,9,22.55,48.98
2022-03-28 09:18,6,22.55,48.16
2022-03-28 09:21,1,22.55,62.04
2022-03-28 09:21,8,22.55,48.57
2022-03-28 09:22,7,22.55,46.94
2022-03-28 09:26,4,22.55,66.12
2022-03-28 09:27,3,22.55,49.39
2022-03-28 09:27,10,22.2,53.47
2022-03-28 09:29,12,22.55,42.86
2022-03-28 09:32,5,22.2,55.1
2022-03-28 09:32,9,22.55,48.98
2022-03-28 09:38,6,22.55,48.16
2022-03-28 09:41,1,22.2,62.04
2022-03-28 09:42,7,22.55,46.94
2022-03-28 09:46,4,22.55,65.71
2022-03-28 09:47,3,22.55,49.39
2022-03-28 09:47,10,22.2,53.47
2022-03-28 09:49,12,22.2,42.45
2022-03-28 09:52,5,21.86,55.1
2022-03-28 09:52,9,22.55,48.98
2022-03-28 09:58,6,22.2,48.16
2022-03-28 10:00,8,22.2,48.57
2022-03-28 10:01,1,22.2,61.63
2022-03-28 10:02,7,22.55,46.94
2022-03-28 10:06,4,22.55,65.71
2022-03-28 10:07,3,22.55,49.39
2022-03-28 10:07,10,22.2,53.47
2022-03-28 10:09,12,22.2,42.45
2022-03-28 10:11,5,21.86,54.69
2022-03-28 10:12,9,22.2,48.98
2022-03-28 10:18,6,22.2,48.57
2022-03-28 10:20,1,22.2,62.04
2022-03-28 10:20,8,22.2,48.57
2022-03-28 10:21,7,22.55,46.94
2022-03-28 10:26,4,22.55,65.71
2022-03-28 10:27,3,22.55,48.98
2022-03-28 10:27,10,21.86,53.47
2022-03-28 10:29,12,22.2,42.45
2022-03-28 10:31,5,21.86,55.1
2022-03-28 10:32,9,22.2,48.98
2022-03-28 10:38,6,22.2,48.57
2022-03-28 10:40,1,22.2,61.63
2022-03-28 10:40,8,22.2,48.57
2022-03-28 10:41,7,22.55,46.94
2022-03-28 10:46,4,22.55,66.12
2022-03-28 10:47,3,22.2,48.98
2022-03-28 10:47,10,21.86,53.47
2022-03-28 10:49,12,22.2,42.45
2022-03-28 10:51,5,21.86,54.69
2022-03-28 10:52,9,22.2,48.98
2022-03-28 10:58,6,22.2,48.16
2022-03-28 11:00,1,22.2,62.04
2022-03-28 11:00,8,22.2,48.57
2022-03-28 11:01,7,22.2,46.94
2022-03-28 11:06,4,22.2,65.71
2022-03-28 11:07,3,22.2,49.39
2022-03-28 11:07,10,21.86,53.47
2022-03-28 11:09,12,22.2,42.45
2022-03-28 11:11,5,21.86,54.69
2022-03-28 11:12,9,22.2,48.98
2022-03-28 11:18,6,22.2,48.16
2022-03-28 11:20,1,22.2,62.04
2022-03-28 11:20,8,22.2,48.57
2022-03-28 11:21,7,22.2,46.94
2022-03-28 11:26,4,22.2,65.71
2022-03-28 11:27,3,22.2,49.39
2022-03-28 11:27,10,21.86,53.47
2022-03-28 11:29,12,22.2,42.45
2022-03-28 11:31,5,21.86,54.69
2022-03-28 11:32,9,22.2,49.39
2022-03-28 11:38,6,22.2,48.57
2022-03-28 11:40,1,22.2,62.04
2022-03-28 11:40,8,22.2,48.57
2022-03-28 11:41,7,22.2,47.35
2022-03-28 11:46,4,22.2,65.71
2022-03-28 11:46,10,21.86,53.47
2022-03-28 11:47,3,22.2,49.39
2022-03-28 11:49,12,22.2,42.45
2022-03-28 11:51,5,21.86,54.29
2022-03-28 11:52,9,22.2,48.98
2022-03-28 11:57,6,22.2,48.16
2022-03-28 12:00,1,22.2,61.63
2022-03-28 12:00,8,22.2,48.57
2022-03-28 12:01,7,22.2,46.94
2022-03-28 12:06,4,22.2,65.71
2022-03-28 12:06,10,21.86,53.47
2022-03-28 12:07,3,22.2,49.39
2022-03-28 12:09,12,22.2,42.45
2022-03-28 12:11,5,21.86,54.29
2022-03-28 12:12,9,22.2,49.39
2022-03-28 12:17,6,22.2,48.16
2022-03-28 12:20,1,22.2,62.04
2022-03-28 12:20,8,22.2,48.98
2022-03-28 12:21,7,22.2,47.35
2022-03-28 12:26,4,22.2,66.12
2022-03-28 12:26,10,21.86,53.47
2022-03-28 12:27,3,22.2,49.39
2022-03-28 12:29,12,22.2,42.45
2022-03-28 12:31,5,21.86,54.29
2022-03-28 12:32,9,22.2,48.98
2022-03-28 12:37,6,22.2,48.16
2022-03-28 12:40,1,22.2,62.04
2022-03-28 12:40,8,22.2,48.98
2022-03-28 12:41,7,22.2,46.94
2022-03-28 12:46,4,22.55,66.12
2022-03-28 12:46,10,21.86,53.47
2022-03-28 12:47,3,22.55,49.39
2022-03-28 12:49,12,22.2,51.02
2022-03-28 12:51,5,21.86,54.29
2022-03-28 12:52,9,22.2,48.98
2022-03-28 12:57,6,22.2,48.16
2022-03-28 13:00,1,22.2,62.04
2022-03-28 13:00,8,22.2,48.57
2022-03-28 13:01,7,22.2,47.35
2022-03-28 13:06,4,22.55,66.12
2022-03-28 13:06,10,21.86,53.47
2022-03-28 13:07,3,22.55,49.8
2022-03-28 13:09,12,22.2,52.24
2022-03-28 13:11,5,21.86,54.29
2022-03-28 13:12,9,22.55,49.39
2022-03-28 13:17,6,22.2,48.16
2022-03-28 13:20,1,22.2,62.04
2022-03-28 13:20,8,22.55,48.57
2022-03-28 13:21,7,22.2,46.94
2022-03-28 13:26,4,22.55,65.71
2022-03-28 13:27,3,22.9,49.39
2022-03-28 13:29,12,22.2,52.24
2022-03-28 13:31,5,21.86,54.69
2022-03-28 13:32,9,22.55,48.98
2022-03-28 13:37,6,22.2,48.16
2022-03-28 13:40,1,22.2,61.63
2022-03-28 13:40,8,22.55,48.57
2022-03-28 13:41,7,22.2,47.35
2022-03-28 13:46,4,22.55,65.71
2022-03-28 13:47,3,22.9,49.8
2022-03-28 13:48,12,22.55,51.84
2022-03-28 13:51,5,21.86,54.69
2022-03-28 13:51,9,22.55,49.39
2022-03-28 13:57,6,22.2,48.16
2022-03-28 14:00,1,22.2,61.63
2022-03-28 14:00,8,22.9,48.57
2022-03-28 14:01,7,22.55,46.94
2022-03-28 14:06,3,23.24,49.39
2022-03-28 14:06,4,22.9,66.12
2022-03-28 14:06,10,22.55,53.47
2022-03-28 14:08,12,22.55,51.43
2022-03-28 14:11,5,21.86,54.29
2022-03-28 14:11,9,22.9,49.39
2022-03-28 14:17,6,22.55,48.57
2022-03-28 14:20,1,22.55,61.63
2022-03-28 14:20,8,23.24,48.57
2022-03-28 14:21,7,22.55,46.94
2022-03-28 14:26,3,23.24,49.39
2022-03-28 14:26,4,22.9,65.71
2022-03-28 14:26,10,22.9,53.47
2022-03-28 14:28,12,22.9,51.02
2022-03-28 14:31,5,22.2,54.69
2022-03-28 14:31,9,22.9,49.39
2022-03-28 14:37,6,22.55,48.16
2022-03-28 14:40,1,22.55,62.04
2022-03-28 14:40,8,23.24,48.57
2022-03-28 14:41,7,22.55,46.94
2022-03-28 14:45,4,23.24,66.12
2022-03-28 14:46,3,23.59,49.39
2022-03-28 14:46,10,22.9,53.06
2022-03-28 14:48,12,22.9,50.61
2022-03-28 14:51,5,22.2,54.29
2022-03-28 14:51,9,22.9,49.39
2022-03-28 14:56,2,22.9,47.35
2022-03-28 14:57,2,22.55,47.35
2022-03-28 14:59,1,22.55,62.04
2022-03-28 15:00,8,23.59,48.57
2022-03-28 15:01,7,22.55,46.94
2022-03-28 15:02,2,22.55,47.35
2022-03-28 15:05,4,23.24,65.71
2022-03-28 15:06,3,23.94,49.39
2022-03-28 15:06,10,23.24,53.06
2022-03-28 15:07,2,22.55,47.35
2022-03-28 15:08,12,23.24,50.2
2022-03-28 15:10,5,22.55,54.29
2022-03-28 15:11,9,23.24,49.39
2022-03-28 15:12,2,22.55,47.35
2022-03-28 15:15,11,22.9,51.84
2022-03-28 15:16,11,22.9,51.84
2022-03-28 15:17,2,22.55,47.35
2022-03-28 15:17,6,22.9,48.16
2022-03-28 15:19,1,22.55,62.04
2022-03-28 15:20,7,22.9,46.53
2022-03-28 15:20,8,23.94,48.16
2022-03-28 15:22,2,22.55,47.35
2022-03-28 15:25,4,23.59,65.71
2022-03-28 15:26,10,23.59,53.06
2022-03-28 15:27,2,22.9,47.35
2022-03-28 15:28,12,23.24,50.2
2022-03-28 15:30,5,22.55,53.88
2022-03-28 15:31,9,23.24,49.39
2022-03-28 15:32,2,22.9,47.35
2022-03-28 15:35,11,22.9,51.84
2022-03-28 15:37,2,22.9,47.35
2022-03-28 15:37,6,22.9,48.16
2022-03-28 15:39,1,22.9,61.63
2022-03-28 15:39,8,24.29,48.16
2022-03-28 15:40,7,22.9,46.53
2022-03-28 15:42,2,22.9,47.35
2022-03-28 15:45,4,23.59,66.12
2022-03-28 15:46,3,24.29,49.39
2022-03-28 15:46,10,23.94,53.06
2022-03-28 15:47,2,22.9,47.35
2022-03-28 15:48,12,23.59,49.8
2022-03-28 15:50,5,22.55,54.29
2022-03-28 15:51,9,23.59,49.39
2022-03-28 15:52,2,22.9,47.35
2022-03-28 15:55,11,23.24,51.84
2022-03-28 15:57,2,22.9,47.35
2022-03-28 15:57,6,22.9,47.76
2022-03-28 15:59,1,22.9,61.63
2022-03-28 15:59,8,24.29,48.16
2022-03-28 16:00,7,22.9,46.53
2022-03-28 16:02,2,22.9,47.35
2022-03-28 16:05,4,23.94,66.12
2022-03-28 16:06,3,24.29,49.39
2022-03-28 16:06,10,24.29,53.06
2022-03-28 16:07,2,22.9,47.35
2022-03-28 16:08,12,23.59,49.8
2022-03-28 16:10,5,22.9,53.88
2022-03-28 16:11,9,23.59,49.39
2022-03-28 16:12,2,22.9,47.35
2022-03-28 16:15,11,23.59,51.84
2022-03-28 16:17,2,22.9,47.35
2022-03-28 16:17,6,23.24,47.76
2022-03-28 16:19,1,22.9,61.63
2022-03-28 16:19,8,24.63,48.16
2022-03-28 16:20,7,22.9,46.12
2022-03-28 16:22,2,22.9,47.35
2022-03-28 16:25,4,24.29,65.71
2022-03-28 16:26,3,24.63,49.39
2022-03-28 16:27,2,22.9,47.35
2022-03-28 16:28,12,23.94,49.39
2022-03-28 16:30,5,22.9,53.88
2022-03-28 16:31,9,23.94,49.39
2022-03-28 16:32,2,23.24,47.35
2022-03-28 16:35,11,23.59,51.43
2022-03-28 16:37,2,23.24,47.35
2022-03-28 16:37,6,23.24,47.76
2022-03-28 16:39,1,23.24,61.63
2022-03-28 16:39,8,24.63,48.16
2022-03-28 16:40,7,23.24,46.53
2022-03-28 16:42,2,23.24,47.35
2022-03-28 16:45,4,24.29,65.31
2022-03-28 16:46,3,24.63,49.39
2022-03-28 16:46,10,24.98,52.65
2022-03-28 16:47,2,23.24,47.35
2022-03-28 16:48,12,23.94,49.39
2022-03-28 16:50,5,22.9,53.47
2022-03-28 16:51,9,23.94,49.39
2022-03-28 16:52,2,23.24,47.35
2022-03-28 16:55,11,23.94,51.43
2022-03-28 16:57,2,23.24,47.35
2022-03-28 16:57,6,23.24,47.76
2022-03-28 16:59,1,23.24,61.63
2022-03-28 16:59,8,24.98,48.16
2022-03-28 17:00,7,23.24,46.53
2022-03-28 17:02,2,23.24,47.35
2022-03-28 17:05,4,24.63,65.31
2022-03-28 17:06,3,24.98,49.39
2022-03-28 17:07,2,23.24,47.35
2022-03-28 17:08,12,23.94,49.39
2022-03-28 17:10,5,23.24,53.88
2022-03-28 17:11,9,23.94,49.39
2022-03-28 17:12,2,23.24,47.35
2022-03-28 17:15,11,24.29,51.43
2022-03-28 17:17,2,23.24,46.94
2022-03-28 17:17,6,23.59,47.35
2022-03-28 17:19,1,23.24,61.22
2022-03-28 17:19,8,24.98,48.16
2022-03-28 17:20,7,23.24,46.12
2022-03-28 17:22,2,23.24,46.94
2022-03-28 17:25,4,24.63,65.31
2022-03-28 17:26,3,24.98,48.98
2022-03-28 17:26,10,25.33,52.65
2022-03-28 17:27,2,23.24,47.35
2022-03-28 17:28,12,24.29,48.98
2022-03-28 17:30,5,23.24,53.88
2022-03-28 17:30,9,24.29,49.39
2022-03-28 17:32,2,23.24,46.94
2022-03-28 17:35,11,24.29,51.43
2022-03-28 17:36,6,23.59,47.76
2022-03-28 17:37,2,23.24,47.35
2022-03-28 17:39,1,23.24,61.22
2022-03-28 17:39,8,25.33,48.16
2022-03-28 17:40,7,23.59,45.71
2022-03-28 17:42,2,23.24,46.94
2022-03-28 17:45,4,24.63,65.31
2022-03-28 17:45,10,25.67,52.24
2022-03-28 17:47,12,24.29,48.98
2022-03-28 17:50,5,23.24,53.88
2022-03-28 17:50,9,24.29,49.39
2022-03-28 17:52,2,23.59,47.35
2022-03-28 17:55,11,24.29,51.02
2022-03-28 17:56,6,23.59,47.76
2022-03-28 17:57,2,23.59,47.35
2022-03-28 17:59,1,23.59,61.22
2022-03-28 17:59,8,25.33,47.76
2022-03-28 18:00,7,23.59,45.71
2022-03-28 18:02,2,23.59,47.35
2022-03-28 18:05,3,24.98,48.98
2022-03-28 18:05,4,24.98,65.31
2022-03-28 18:05,10,25.67,52.24
2022-03-28 18:07,2,23.59,46.94
2022-03-28 18:07,12,24.63,48.98
2022-03-28 18:10,5,23.59,53.47
2022-03-28 18:10,9,24.29,49.39
2022-03-28 18:12,2,23.59,46.94
2022-03-28 18:15,11,24.63,51.43
2022-03-28 18:16,6,23.94,47.35
2022-03-28 18:17,2,23.59,47.35
2022-03-28 18:18,1,23.59,61.22
2022-03-28 18:19,8,25.33,47.76
2022-03-28 18:20,7,23.59,45.71
2022-03-28 18:22,2,23.59,46.94
2022-03-28 18:25,3,24.98,48.98
2022-03-28 18:25,4,24.98,65.31
2022-03-28 18:25,10,26.02,52.24
2022-03-28 18:27,2,23.59,46.94
2022-03-28 18:27,12,24.98,48.98
2022-03-28 18:30,5,23.59,53.47
2022-03-28 18:30,9,24.63,49.39
2022-03-28 18:32,2,23.59,46.94
2022-03-28 18:34,11,24.63,51.02
2022-03-28 18:36,6,23.94,47.35
2022-03-28 18:37,2,23.59,46.94
2022-03-28 18:38,1,23.59,61.22
2022-03-28 18:39,8,25.33,47.76
2022-03-28 18:40,7,23.59,45.71
2022-03-28 18:42,2,23.59,47.35
2022-03-28 18:44,4,24.98,65.31
2022-03-28 18:45,10,26.02,52.24
2022-03-28 18:47,2,23.59,46.94
2022-03-28 18:47,12,24.98,48.57
2022-03-28 18:49,5,23.59,53.47
2022-03-28 18:50,9,24.63,49.39
2022-03-28 18:52,2,23.59,46.94
2022-03-28 18:54,11,24.63,51.43
2022-03-28 18:56,6,24.29,47.35
2022-03-28 18:57,2,23.59,46.94
2022-03-28 18:58,1,23.94,61.22
2022-03-28 18:59,7,23.94,46.12
2022-03-28 18:59,8,25.33,47.76
2022-03-28 19:02,2,23.59,46.94
2022-03-28 19:05,3,24.98,48.98
2022-03-28 19:05,10,26.02,52.24
2022-03-28 19:07,2,23.59,46.94
2022-03-28 19:07,12,25.33,48.57
2022-03-28 19:09,5,23.94,53.47
2022-03-28 19:10,9,24.98,48.98
2022-03-28 19:13,2,23.59,46.94
2022-03-28 19:14,11,24.63,51.02
2022-03-28 19:16,6,24.29,46.94
2022-03-28 19:18,1,23.94,61.22
2022-03-28 19:18,2,23.59,47.35
2022-03-28 19:18,8,25.33,47.76
2022-03-28 19:19,7,23.94,45.71
2022-03-28 19:23,2,23.59,46.94
2022-03-28 19:24,4,24.98,64.9
2022-03-28 19:25,3,24.98,48.98
2022-03-28 19:25,10,26.02,52.24
2022-03-28 19:27,12,25.67,48.57
2022-03-28 19:28,2,23.94,46.94
2022-03-28 19:29,5,23.94,53.47
2022-03-28 19:30,9,24.98,48.98
2022-03-28 19:33,2,23.94,46.94
2022-03-28 19:34,11,24.63,51.02
2022-03-28 19:36,6,24.63,46.94
2022-03-28 19:38,1,23.94,61.22
2022-03-28 19:38,2,23.94,46.94
2022-03-28 19:38,8,25.33,47.76
2022-03-28 19:39,7,23.94,45.71
2022-03-28 19:43,2,23.94,46.94
2022-03-28 19:45,3,25.33,48.98
2022-03-28 19:45,10,26.02,52.24
2022-03-28 19:47,12,25.67,48.98
2022-03-28 19:48,2,23.94,46.94
2022-03-28 19:49,5,23.94,53.88
2022-03-28 19:50,9,25.33,48.98
2022-03-28 19:53,2,23.94,46.94
2022-03-28 19:54,11,24.63,51.02
2022-03-28 19:56,6,24.63,46.94
2022-03-28 19:58,1,24.29,61.22
2022-03-28 19:58,2,23.94,46.94
2022-03-28 19:58,8,25.33,47.76
2022-03-28 19:59,7,24.29,45.31
2022-03-28 20:03,2,23.94,46.94
2022-03-28 20:04,4,25.33,65.31
2022-03-28 20:05,3,25.33,48.98
2022-03-28 20:07,12,25.67,48.98
2022-03-28 20:08,2,23.94,46.94
2022-03-28 20:09,5,24.29,53.88
2022-03-28 20:10,9,25.33,48.98
2022-03-28 20:13,2,23.94,46.94
2022-03-28 20:14,11,24.63,51.02
2022-03-28 20:16,6,24.63,46.94
2022-03-28 20:18,1,24.29,61.22
2022-03-28 20:18,2,23.94,46.94
2022-03-28 20:18,8,25.33,47.76
2022-03-28 20:19,7,24.29,45.31
2022-03-28 20:23,2,23.94,46.94
2022-03-28 20:24,4,25.33,65.71
2022-03-28 20:25,3,25.33,48.57
2022-03-28 20:25,10,26.02,52.24
2022-03-28 20:27,12,25.67,48.98
2022-03-28 20:28,2,23.94,46.94
2022-03-28 20:29,5,24.29,53.06
2022-03-28 20:30,9,25.33,48.98
2022-03-28 20:33,2,23.94,46.94
2022-03-28 20:34,11,24.63,50.61
2022-03-28 20:36,6,24.63,46.94
2022-03-28 20:38,1,24.29,61.22
2022-03-28 20:38,2,23.94,46.94
2022-03-28 20:38,8,25.33,47.35
2022-03-28 20:39,7,24.29,45.31
2022-03-28 20:43,2,23.94,46.94
2022-03-28 20:44,4,25.33,65.31
2022-03-28 20:45,3,25.33,48.57
2022-03-28 20:45,10,26.02,51.84
2022-03-28 20:47,12,25.67,48.98
2022-03-28 20:48,2,23.94,46.53
2022-03-28 20:49,5,24.29,53.06
2022-03-28 20:49,9,25.33,48.98
2022-03-28 20:53,2,23.94,46.94
